"Original asset URL","Type","HTTP status","Local file","Size (bytes)","Status","Note"
"https://kprverse.com/_nuxt/menu-nav-item.776d5ca0.js","js","200","assets/js/menu-nav-item.776d5ca0.js","2149","done",""
"https://kprverse.com/_nuxt/Storyblok.9cdc9e39.js","js","200","assets/js/Storyblok.9cdc9e39.js","605","done",""
"https://kprverse.com/_nuxt/btn-opensea.b33d892d.js","js","200","assets/js/btn-opensea.b33d892d.js","693","done",""
"https://kprverse.com/_nuxt/opensea.2af9f1e6.js","js","200","assets/js/opensea.2af9f1e6.js","2115","done",""
"https://kprverse.com/_nuxt/language-select.544167ab.js","js","200","assets/js/language-select.544167ab.js","2359","done",""
"https://kprverse.com/_nuxt/live-counter.c24e0c86.js","js","200","assets/js/live-counter.c24e0c86.js","714","done",""
"https://kprverse.com/_nuxt/useStory.bb41d42b.js","js","200","assets/js/useStory.bb41d42b.js","434","done",""
"https://kprverse.com/_nuxt/wallet-errors.7618328c.js","js","200","assets/js/wallet-errors.7618328c.js","1895","done",""
"https://kprverse.com/_nuxt/mint-popup-error.7cbeb288.js","js","200","assets/js/mint-popup-error.7cbeb288.js","1384","done",""
"https://kprverse.com/_nuxt/mint-popup-error.60605844.css","css","200","assets/css/mint-popup-error.60605844.css","7494","done",""
"https://kprverse.com/_nuxt/the-console.705b3b85.js","js","200","assets/js/the-console.705b3b85.js","5539","done",""
"https://kprverse.com/_nuxt/the-console-loading.d174f5db.js","js","200","assets/js/the-console-loading.d174f5db.js","1939","done",""
"https://kprverse.com/_nuxt/console-window.bda3743a.js","js","200","assets/js/console-window.bda3743a.js","5432","done",""
"https://kprverse.com/_nuxt/render-rich-text.fb0685d5.js","js","200","assets/js/render-rich-text.fb0685d5.js","2495","done",""
"https://kprverse.com/_nuxt/console-bg.f92bbeef.js","js","200","assets/js/console-bg.f92bbeef.js","520","done",""
"https://kprverse.com/_nuxt/widescreen-warning.9d962197.js","js","200","assets/js/widescreen-warning.9d962197.js","2863","done",""
"https://kprverse.com/_nuxt/landscape-warning.3c9c2071.js","js","200","assets/js/landscape-warning.3c9c2071.js","1427","done",""
"https://kprverse.com/_nuxt/ohno.2314f4f6.js","js","200","assets/js/ohno.2314f4f6.js","112","done",""
"https://kprverse.com/_nuxt/version.16773388.js","js","200","assets/js/version.16773388.js","322","done",""
"https://kprverse.com/_nuxt/_...slug_.dfce8970.js","js","200","assets/js/_...slug_.dfce8970.js","1089","done",""
"https://kprverse.com/_nuxt/useHeadKPR.0276c081.js","js","200","assets/js/useHeadKPR.0276c081.js","1315","done",""
"https://kprverse.com/_nuxt/content-home.305ef7d0.js","js","200","assets/js/content-home.305ef7d0.js","1999","done",""
"https://kprverse.com/_nuxt/the-footer.7f58db35.js","js","200","assets/js/the-footer.7f58db35.js","5395","done",""
"https://kprverse.com/_nuxt/footer-link.3361c55b.js","js","200","assets/js/footer-link.3361c55b.js","1414","done",""
"https://kprverse.com/_nuxt/external.91110ece.js","js","200","assets/js/external.91110ece.js","424","done",""
